"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]","detections"
26.0,39464.9352180087,3840.1405742137067,114.92270322054283,61.01530370015137,9.278030647610679,1.7957636603872125,355.0552950477055,24.823663906768303,1.0
26.0,7730.510880718106,16326.522722359292,162.28414169295877,172.62057173107803,10.318838699662596,3.6324291000698716,NaN,24.87991027618414,2.0
27.0,26418.846387773163,4699.728458294368,168.2244347326102,89.11417157669273,10.119109338183405,2.1212134345938662,457.9612647725611,33.23478245933427,1.0
27.0,7801.673459820483,2152.339912315431,158.28538018149916,497.7294166293753,9.291706588048534,10.334588143816267,NaN,19.252085282574935,5.0
27.0,17735.15825236879,36595.36498695371,173.07213590627825,377.77753562186314,9.458033930036075,5.758856113718865,NaN,19.207359730049905,3.0
27.0,18063.6483140817,7779.862132413749,159.83377722216596,620.1573992218316,11.431156603718971,8.901715251060265,NaN,14.759455239790606,4.0
27.0,24631.20434844246,35471.61795229277,149.43338515008236,173.3988000045391,10.37424399301297,3.904286447374797,NaN,22.760755006358703,2.0
27.0,27502.77864471193,36162.47462524625,163.93256942038278,379.0772175393403,10.533399880404524,4.210784162242019,NaN,15.326385566018477,2.0
28.0,26824.257337276773,2963.4962890244815,109.15596730523441,54.81192891189016,11.27914501204969,2.2992502398466685,585.7502291826117,26.81292643516089,1.0
28.0,36709.89600814494,27837.840819097295,141.90017594762912,92.48905856760359,9.562965374372315,1.820846682972463,366.1251743389752,24.75396265144923,1.0
28.0,40457.64393977572,19663.975499152035,132.14136040771544,101.84227278387235,8.866565855358209,1.7395292159574927,339.8114768687255,21.241154439165587,1.0
28.0,7339.414804249405,37060.58506726578,148.13787461368028,1130.8089398657137,9.122308793383434,16.52498124926195,NaN,11.902246498825807,8.0
29.0,27583.94893521555,36174.636865793465,156.1801114427191,199.8768049308629,10.553238084366455,2.398359638982829,564.1676859645995,18.40782209400824,1.0
29.0,18709.626092995233,11112.945596698568,185.45279299811588,599.6878968135362,11.573991747417596,8.933998055684246,NaN,19.390596016158756,4.0
29.0,21011.897783469187,1188.2601651797493,160.14850694439556,282.23744124104815,10.258050758003264,6.717376219563656,NaN,23.560945292745092,3.0
29.0,39428.03523156357,3928.937451145527,151.01064157356558,446.33480022490284,9.143567986669117,9.202803454351855,NaN,18.000238040383802,5.0
30.0,17668.853945334267,36638.08273796161,155.95818662176694,103.04052804767288,10.07518196107204,1.7406729992938146,319.6164758777162,25.66237405461653,1.0
30.0,21059.412591071858,1283.7487696022006,169.52471768968684,93.59098884704788,10.155613180703506,2.1981132107265373,518.9813779475187,32.92705186813195,1.0
30.0,27496.544054972925,36068.783260568875,178.9074928422064,189.1706676810488,10.87784671154654,1.9724286022524893,343.6979484209018,21.42491758909452,1.0
30.0,33631.9328211654,40116.700325345744,192.1370078822979,116.13840875612131,7.431270409394715,2.0497852820720195,549.7586042438542,32.72439439661911,1.0
30.0,2628.650899210894,8211.312307451975,144.403129008086,476.802487224405,9.420370088643374,10.279751228154083,NaN,17.0401137588189,5.0
30.0,5297.938975722917,36745.282064617,157.99183705596363,583.2474605082799,8.923738109354051,12.033780151145509,NaN,18.698926775902425,6.0
30.0,18029.390633728126,7768.776364877361,154.53712070462947,852.0728790749457,11.56375814407748,12.146176803751402,NaN,13.127715337123021,6.0
30.0,21986.293662626606,31166.392599185085,151.36994990338442,1409.8159302395795,12.661139306069748,11.350033676486031,NaN,8.211225862357876,3.0
31.0,17560.449701665555,36729.81061033806,152.06057111278952,95.76267178662069,10.256978998351753,2.342240721458433,588.5554952391312,28.62155497781408,1.0
31.0,18935.970585869913,35522.06059104516,148.9326518693629,102.46407128470523,10.53119898694767,1.6290933005251707,290.7733738801836,23.99726481314976,1.0
31.0,27537.018849892625,36147.79552362851,167.75497800765515,195.0141384747909,10.375224097574767,1.7797876382295146,260.51293286208295,19.08694429287076,1.0
32.0,7764.613805268008,2226.5904480493764,187.5699519129954,125.61354957450254,8.611745007252525,2.4464739894745597,625.8459021549963,32.21973592836656,1.0
32.0,17007.724430271148,33872.23651477239,168.08531925761383,138.79536366889323,10.944829677691054,2.555099870069544,628.0407277378521,26.230832746867755,1.0
32.0,20859.784161507385,11042.754893999285,152.09080713055403,86.6897957718759,11.459166065341229,2.1160860034051536,422.501562021169,29.517308207605545,1.0
32.0,26805.670141548595,2966.598347857941,122.66482574661033,71.09442451325418,10.335685957534347,2.4358962672269993,615.4423077943696,26.72499210052705,1.0
32.0,27577.257173048496,36186.50393356386,156.04454344856714,171.4463743452446,11.141072716153358,2.5650507014297,575.3517735034662,20.658929092584874,1.0
32.0,28526.538070896317,20751.62928904919,144.21294974785613,77.73172982494278,12.25115846955442,2.294426715472271,497.6100300144356,30.537241053424015,1.0
32.0,32687.199133917293,5551.909291847591,133.9892094581668,70.11602385163157,9.154328552957335,2.0876313418810657,596.2082109021432,28.688594211765537,1.0
32.0,7749.2947981930265,16308.558671270699,137.02113398379728,600.3601230836426,10.552791601088188,15.761427222032683,NaN,17.453209647179285,8.0
32.0,17610.27289333537,36695.252089081885,158.1080012254352,205.54607826994567,9.79499162765661,4.006384761763034,NaN,22.061135846664268,2.0
33.0,8268.969359329409,2595.2881958313665,137.2551734223821,90.32077031617845,11.431045121268644,3.6285571155083023,967.3021534254209,31.672192080783155,1.0
33.0,26862.521273944025,2971.130843471835,114.67515640274226,58.56133583898252,10.996762588032311,2.232569890997785,520.9447011363796,27.061021610593862,1.0
33.0,27634.41119777438,36198.01377716125,142.03498013242785,84.22737896000379,10.769827736037447,1.6685530521724203,295.836118511867,25.71315731391043,1.0
33.0,7954.164563560744,2310.599646764123,307.70296445061797,588.8490954773094,7.793407228885993,9.28713164806601,NaN,50.14364113373605,2.0
33.0,11011.584846412414,33191.09639016341,140.60055216231885,932.8839171301321,11.583522581924765,17.787694031791176,NaN,13.570364716557487,7.0
33.0,17598.83168187085,36724.78457128071,148.59854806569345,591.2012388824575,9.966280862679893,14.075396129439943,NaN,18.69881939592353,7.0
33.0,20984.44627094746,1220.8387163645098,144.91209839382176,513.4481060761261,10.969088241038087,10.569127268099479,NaN,16.413316805807725,5.0
34.0,15992.858789706701,22146.09244935956,145.2502959827632,74.75372196569975,12.284510034094756,2.3928789512432074,482.9292988929026,32.260720758892724,1.0
34.0,18668.48089672871,11143.641599639279,156.9670184224854,116.3900824439861,12.523004465315005,2.0809883169406582,371.069236531744,25.14417987111101,1.0
34.0,8190.344991328382,2606.633135166603,148.52046472006367,610.5222736269861,10.521119243638287,19.231996316003546,NaN,23.44714042608038,5.0
34.0,40472.650821392504,19639.31893975935,144.3881856661675,175.9709453702518,8.55560996628623,3.3389392928418347,NaN,20.067280379066148,2.0
35.0,26816.05242991114,2990.2365186662432,145.65341834526254,68.82255062488987,11.045363946615716,1.8602581181297062,346.3737826550881,31.15017686024099,1.0
35.0,7812.5520546613,2174.581852616124,138.86165028826488,277.36435468260214,10.583328152075902,14.980595158441222,NaN,34.807713104163774,3.0
35.0,39465.137190801004,3964.265114020931,135.26721716832137,161.89525716065077,9.124420839158528,3.9365496702866762,NaN,20.821673358732863,2.0
36.0,32027.4698235265,8225.666818469568,117.09910672554463,58.59677854342761,9.867942922664017,1.812911439486257,370.86432339175104,26.098259929920605,1.0
36.0,17722.583277515678,22832.234286494015,144.95231112172033,283.51071578639477,11.97254083712984,5.957421662980299,NaN,18.631102390864392,3.0
37.0,5653.497221865342,5381.238226981326,145.46079091142335,76.32453883217161,9.412324813816012,1.9855329524352519,412.33902121842925,29.6621267006205,1.0
37.0,18704.65322206113,11116.572747556944,181.28269365907497,100.5292570313529,11.538070542949317,2.0655159077004894,384.28516540979524,33.50576908542895,1.0
37.0,38019.482232902585,25692.30712778165,139.1918741188787,112.99998273427681,9.490789229717606,2.350543372111859,579.1466256738945,22.83073314706333,1.0
37.0,5296.841592232221,36734.03377834097,161.82088942167172,619.700890464745,8.393956272994926,11.72672911237618,NaN,18.13879039760605,6.0
37.0,22614.089832495873,39320.50370309721,164.34572914038026,830.6700792082372,9.502835708103675,12.166006912959592,NaN,14.873723790773981,6.0
38.0,37148.62580038037,10459.932503756643,161.82498913343963,525.4626426665093,9.31365286404891,9.423138860152955,NaN,17.895507655032887,5.0
39.0,2620.6678319406524,8211.750980005683,140.36352888640374,149.59249155611323,10.025476119211842,2.0024625043097575,423.6026956126253,18.599838199394153,1.0
39.0,8202.669012095479,2610.6566003326398,135.7939756500394,787.0114949181637,10.995278843369968,21.045459040196675,NaN,16.97895082589791,6.0
39.0,39444.75915698993,3922.3157487310878,159.1414533633246,306.6351776401358,8.709638610328135,7.062168303940508,NaN,22.497962097827124,3.0
40.0,10370.607658083318,3351.921540695399,140.01065135277298,88.38661433853068,10.969394584804613,2.502841976601348,618.6925060645758,27.75281565324688,1.0
40.0,10989.79541254436,33172.45579475275,139.36110305394317,262.7237141708256,11.324939914006574,5.022993227135977,NaN,17.06834201362988,2.0
40.0,31181.84227358723,18864.84836829786,145.01895395583566,265.77945084042676,11.946669581391346,6.542523347369279,NaN,20.721912010470636,3.0
41.0,2559.3413941153462,8249.509209265188,145.71589411701095,75.30365687310676,9.571950462109484,1.5538856598260509,269.96040372865997,27.941534347838385,1.0
41.0,3918.8497622298496,1378.6186519820956,150.7201852580971,75.65481722697028,8.018858486341285,1.6045384258402393,337.3387686381683,29.267964618207735,1.0
41.0,4137.133115192138,26832.13774850652,146.5546326759949,81.55547583250869,9.309469817198405,2.0231385939188917,464.0274049929854,28.837083002895305,1.0
41.0,19000.101053527294,35545.707178997116,140.08811780095374,103.32716474473968,10.371270210726134,1.8722732159258513,353.7155393400404,22.905073549002914,1.0
41.0,33677.347791470886,40114.90271077323,148.32974410696502,107.47516728033042,8.3004699160439,1.5922806198319632,336.0941388777392,23.099582200393854,1.0
41.0,12855.242480262232,33931.298550166764,129.05645432986935,270.2806388895049,10.928498832448243,6.162246705098839,NaN,16.513877848413383,3.0
42.0,7745.848216699734,16262.728082297683,134.61151529922293,66.59044343188404,10.584325874310316,1.8910194677640224,341.56524232244317,28.91748487359452,1.0
42.0,2640.6722382378753,8225.33386482366,148.99182250876973,947.5094620992182,9.287295271124268,19.401855458064656,NaN,15.873102601482646,9.0
42.0,17657.81133646738,36697.94608466384,139.86370834637896,152.51261394682967,10.32383452680275,3.6507918330107163,NaN,22.040535784295027,2.0
42.0,39449.922050495756,3876.4396749660136,207.44622884059737,259.1775663629129,8.081981111869826,3.7652212461775356,NaN,26.907739355246996,2.0
43.0,7834.117522867074,2130.6796906846807,125.69100620186927,72.1699813780611,10.117488595302554,5.360966438845187,1682.9515933212908,42.654500690632545,1.0
43.0,10411.263092792635,3277.032762402627,188.8521295978922,173.99870029571346,9.694817437797408,2.0338255984728,399.07704251254916,24.347995658913984,1.0
43.0,20953.191985896272,17580.858000270156,131.62955528459912,94.06002689836093,11.845423428359831,2.7188449751900565,567.2910616959603,25.245565036965257,1.0
43.0,21812.906127164162,22211.318318601414,122.70290582237122,172.20406785788387,12.586728994059635,2.5486120107851127,526.2635150870641,15.362188897171027,1.0
43.0,32042.750232449893,8251.729756653844,147.93158481063858,71.51233931284177,9.614929909052636,2.249316189262292,507.60431927128514,33.27157717150295,1.0
43.0,40480.506696418546,19592.229211262686,152.63457751395214,86.2837011584493,8.586206731906456,2.370760771439432,542.1814972349747,31.096981055768193,1.0
43.0,40344.92272065942,26989.953167753974,155.03861990475866,79.04742162999065,8.90774876704877,1.7897284834226634,400.7686032513139,30.429094532451916,1.0
43.0,7780.2473881824235,16311.613989889973,134.86837799064358,235.27432330252594,10.235726648454717,5.795963633817134,NaN,18.995169108524543,3.0
43.0,18713.91655624258,11144.72691916478,157.09538414146905,460.8799223810546,11.784932023249645,9.60026067316507,NaN,19.265722193174913,4.0
43.0,31199.05995842118,16437.374733936766,137.5079344771698,165.87617240454026,10.639706225792773,4.591566196910865,NaN,22.578512011834853,2.0
44.0,7824.537850789484,2180.5283974030044,136.17621901034173,130.5502856803337,11.15493521233398,5.708900864752482,1780.056681120658,30.757383103361953,1.0
44.0,17752.860415732765,36629.46350745701,169.25655505640725,103.15743936726238,9.217922773367066,1.9078239247452002,392.79360707068616,29.1836446845345,1.0
44.0,2534.5069363154353,20939.82300745417,159.23373469292437,211.39217172075175,9.483175954736067,3.7820905108168095,NaN,21.26067193789675,2.0
44.0,10374.182731491981,3322.775140506417,180.32497580190818,681.0158437941627,10.516511725126026,10.03402148471461,NaN,17.999422359322004,4.0
44.0,22617.68192811889,39302.23400434384,143.43487608167456,715.515858357167,9.94283732835515,13.703377666523629,NaN,14.591307875341,6.0
44.0,37143.68029300943,10465.08252399386,157.3933020298185,451.1648101160185,9.288830440034536,9.405658020580633,NaN,19.400903591328387,5.0
45.0,8227.07968297629,2649.1636665281544,150.99071646739935,144.93561854617266,9.322512909560508,2.352212017551197,631.1010618164621,21.534114117495534,1.0
45.0,17722.715550678204,36567.69078775865,153.04906059407483,83.74021804815321,10.027638213105787,1.8641764304566375,388.0223814046411,29.186803357940427,1.0
45.0,23147.47950477546,1487.348607542987,114.44152909067273,157.29748092486278,10.563849618924579,4.048253270663891,NaN,17.077025592092266,2.0
45.0,39436.55470513559,3915.2012529788103,164.22855881800547,507.3925401508409,8.719658533811343,9.836283569462006,NaN,19.465562298713564,5.0
46.0,23097.168650578664,1561.0132978444824,191.35462618056482,93.59235199942789,9.731070905659287,1.9402403176174485,349.9459515425409,37.026524711371735,1.0
46.0,24595.15409603959,35455.641521404716,152.59007783111906,83.67323339381183,10.488560975150877,2.1644681728385504,444.9376929016094,30.62983396863677,1.0
46.0,27918.819806364085,2786.7951522346584,346.2515195014041,339.16904739341214,8.266883497882704,2.9984316513880853,760.5826946304345,42.61594891398819,1.0
46.0,31174.073913622517,16486.45203652612,161.69374537303327,89.33952682752414,10.808758818159024,1.783862711331077,328.7738924665465,29.60951360752043,1.0
46.0,34511.14712606253,30110.022346098598,125.8734587556448,65.16047710706185,9.862746795242586,1.728681474731189,338.18941686757205,26.315587090527412,1.0
46.0,40466.25614813087,19622.168933224195,127.03133095143293,84.28100049196827,8.940770463731717,2.2889373765488648,580.6680837373541,24.42960096042016,1.0
46.0,33679.63654411655,40088.453136174925,146.97271154310755,308.2429804357554,8.546311460190623,7.821936776425656,NaN,21.025080216012167,4.0
46.0,37209.83793953808,20720.99043344905,132.81890984543546,163.8941622149635,9.944089445250789,3.6679186586904855,NaN,19.527141522593947,2.0
46.0,40321.7327439949,26958.134249287847,142.98270909950753,243.22888120115587,9.013490774198218,3.554279625507886,NaN,16.263367134807368,2.0
47.0,20985.82246598686,17633.783512778304,136.8009272029288,95.22117701273999,12.005918987930217,2.269332227960125,493.7043266405616,24.713771006759416,1.0
47.0,32639.48710685623,11854.435247597637,129.43675943913874,73.1699154419469,10.567237712987467,1.9874394353494873,422.2037172268348,26.275608460305783,1.0
47.0,33687.57856388255,40114.52332825254,141.51850078400565,67.21138281466365,8.733524835024088,1.4932582769406104,245.47232324456803,28.671750963823506,1.0
