x [nm],y [nm],BG,I,Frame,Length,z [nm],Photons,Lateral Localization Accuracy [nm]
24825.8,13629.6,643.68268,50690.32031,5184,3,343.132,11013.96373,2.69034
24825.1,13639.6,785.99005,43280.27344,1736,2,405.298,5634.29027,5.11023
24841.1,13616.3,652.98975,85591.1875,8174,5,526.161,19261.01927,2.51267
24860.5,13610.2,680.97424,67846.03125,3719,4,446.347,15062.07376,3.0213
24858.9,13616.2,815.81226,20024.57227,2918,1,389.111,4554.79816,5.05908
24875.8,13613.8,816.6615,28755.69531,2769,2,252.261,6346.30223,3.77092
24841.8,13639.2,769.93207,41747.37891,2714,1,313.316,9365.42372,2.59394
24850.9,13619.7,785.59296,125851.8203,1862,6,364.864,28146.88045,1.97207
24859.2,13621.2,1043.00183,271265.2188,957,9,385.54,59790.25878,1.42827
24854.7,13633.2,695.91669,21281.93359,3422,1,257.129,2818.03202,5.22035
24870.1,13626.2,725.6759,216846.0156,3302,8,404.725,47879.18603,1.46503
24860,13629.4,685.74121,84581.28906,5435,5,408.531,19120.64195,2.29006
24881.5,13620.6,744.33563,267940.9375,2730,11,405.3,59861.9074,1.30623
24919.5,13635.9,636.7179,184099.9844,9461,8,450.844,40399.17377,1.29713
24910.5,13639.8,590.80286,94726.60156,9134,4,442.973,20997.17737,1.77165
24775.1,13640.2,605.59351,42092.15625,7074,2,269.714,9296.28897,2.51085
24738.2,13640.9,649.80475,89667.6875,7681,3,291.471,19762.15524,1.6868
24734.2,13662.3,690.09387,30677.42578,2292,2,393.458,6959.93002,4.32914
24736.8,13666.7,599.15509,253639.7813,7427,20,268.479,57050.96438,1.15029
24738.8,13659.3,1936.7229,882960.75,67,20,386,198477.6661,0.84468
24743.7,13641.5,667.09821,42435.6875,2271,3,285.051,9195.38545,3.11208
24744.8,13640.8,715.26062,236814.5,3440,10,383.687,52512.56238,1.34533
24747.1,13648.1,698.38812,35481.25,2228,3,271.216,7784.09599,3.67014
24743.5,13650.9,935.84058,60406.1875,2510,3,318.686,12866.42953,2.89277
24754,13641.5,681.48254,24412.87109,5274,2,178.068,5496.55824,3.5689
24758.1,13640.6,924.70374,150905.3906,2514,5,299.764,29725.9083,1.65171
24761.8,13649.4,740.52728,142114.7344,2951,5,378.078,32236.40697,1.64151
24762.8,13649.3,1498.33374,51004.36719,167,1,399,7786.56352,4.09964
24763.6,13652.9,810.59277,61356.10156,2262,3,257.876,13272.3342,2.40828
24758.2,13653.6,685.01093,351792.4688,3389,12,355.104,78952.57501,0.98211
24744.9,13672.6,844.96704,45221.30469,1669,2,209.933,9792.20681,2.71865
24747.1,13654.9,1913.7583,46999.92188,64,2,248,10177.74527,3.47168
24757.2,13655.2,654.26215,59769.47656,6546,3,411.59,13310.02285,2.54722
24753,13668.1,762.48267,13900.10645,1578,1,248.154,2969.54988,5.59234
24746.4,13683.4,789.13885,101466.4219,2144,3,374.587,23278.89042,1.92087
24751.4,13672,931.23199,16953.88086,991,1,188.709,3688.02491,4.85352
24757.4,13674.6,668.26428,210892.9844,4271,8,374.502,47530.94785,1.2902
24751.8,13678,672.59509,34098.34375,4431,2,359.671,7640.88131,3.45539
24754.9,13684.6,655.36517,163092.4844,7273,8,385.452,36548.54732,1.40815
24747.7,13686.2,1001.51843,67775.36719,1398,4,180.603,15538.46195,2.30496
24758,13657.6,907.80042,20672.98633,1361,1,296.079,4562.64389,4.52863
24762,13658.7,1007.62817,25803.29492,1144,1,141.003,5951.9686,3.40668
24765.6,13667.3,698.66278,45638.41406,3324,3,321.087,10068.64388,3.11387
24762.3,13673.4,769.21686,15240.41113,3215,1,290.812,3332.16193,5.2094
24758.9,13683.9,633.10431,66280.05469,4057,3,305.939,14696.33117,2.15834
24766.3,13675.7,802.16919,59623.14063,4478,3,231.014,12966.88908,2.30984
24763.8,13681.8,864.65063,385513.0625,1415,12,382.844,87327.65923,1.054
24768.3,13686.7,577.75208,19835.67773,8470,1,383.504,4360.37478,3.91428
24747.9,13691.2,624.8042,30302.70508,7291,2,325.806,6639.45181,3.25446
24737.3,13693.5,756.20264,10747.90723,6029,1,297.329,2385.56809,6.61637
24738.8,13705.4,614.04633,59211.13672,6061,3,370.075,13286.71987,2.38433
24741.7,13699.7,664.77191,122911.8984,5473,6,335.365,27418.43315,1.62988
24751.3,13697.4,768.79944,148760,4774,7,223.312,31867.44454,1.40407
24755.9,13693.5,735.45575,438325.25,3912,16,331.337,97655.90469,0.85769
24749.7,13700.4,1131.22351,62216.91016,1969,2,345.043,13944.67271,2.74212
24756.9,13692.3,620.28198,103407.7813,6983,6,365.763,22914.93383,1.78624
24767.6,13688,845.74524,245500.25,1526,9,332.417,55136.77485,1.24445
24758.8,13690.3,642.34222,45559.0625,4641,3,367.204,10292.09006,3.04089
24769.2,13690.1,856.3476,9188.83398,1659,1,265.729,2142.42545,7.44734
24770.4,13649.5,684.33905,244314.0781,3121,9,416.907,54505.52428,1.33847
24771.8,13642.1,1196.96204,131197.8594,883,6,247.173,27781.14461,1.97033
24800.7,13641.5,803.5174,305887.2188,2361,12,318.796,67587.51719,1.10083
24773.7,13642,679.51465,191473.9375,4491,10,287.109,38462.77055,1.39382
24799.8,13643.2,575.06995,31210.83594,9160,2,316.087,7042.51953,3.14094
24804.6,13643.3,1104.26416,45632.74219,1001,2,110.759,9924.80326,2.62375
24803.4,13643.6,1244.73889,85191.73438,297,4,244.413,18589.67148,2.29908
24770.9,13652.5,966.81659,288678.5625,1378,7,405.319,65155.76393,1.23522
24771.1,13665.2,731.53333,18832.33594,3528,2,98.4186,4095.75853,4.35816
24772.4,13663.7,633.17529,81628.32031,5567,5,320.557,18017.82032,2.0557
24774.8,13649,859.35767,27605.96484,1318,2,255.469,5840.16211,4.22151
24776.5,13651.3,693.13074,37560.84375,5409,2,398.972,8246.95697,3.39771
24779.3,13651.1,773.65961,13066.91504,4079,1,259.1,2745.52473,5.83867
24780.6,13645.5,1000.88324,416321.375,1251,11,340.52,93809.8005,0.97103
24780.5,13655.2,625.24805,46367.64063,5412,2,441.036,10628.70075,2.96058
24781.9,13660.3,783.66675,102583.25,2545,5,244.365,22768.25499,1.84075
24775,13665.5,638.97925,126557.0625,5863,4,251.459,28710.37957,1.38789
24776.3,13671.8,619.4967,18965.61523,5649,1,338.469,4083.11211,4.32973
24770.6,13672.6,624.07245,73822.75781,6356,4,273.428,16138.06338,2.01576
24779.2,13673,635.97363,23494.92383,7892,1,388.618,5213.60103,3.66156
24785.4,13669.4,867.48438,59144.23828,2568,3,268.811,13152.67609,2.57022
24782.9,13670.3,809.98724,97598.34375,1692,3,320.402,21867.60938,1.88295
24785.5,13670.3,710.84918,82289.39063,3957,5,324.734,18343.56679,2.18677
24785.9,13656.1,657.19745,135621.8906,6423,6,263.601,29690.25248,1.45575
24806.7,13644,643.20435,55489.47266,4358,3,229.137,12284.75036,2.26741
24788.7,13649.3,599.54199,28315.05859,8124,2,327.178,6191.21996,3.66002
24803.6,13649.3,618.06726,188473.8125,8701,9,291.408,42423.24564,1.14898
24793.3,13655.5,613.75055,189996.3906,7622,6,364.312,41827.46555,1.20295
24792.6,13657.8,855.66602,104748.0703,2988,3,345.041,23292.41005,1.81
24793.5,13661.8,625.30603,28122.57813,4534,2,389.423,6368.61028,3.99675
24795.3,13670.5,722.02997,100307.3203,6211,4,248.573,22355.20383,1.71902
24796.5,13663.1,636.69592,92298.57031,7041,4,407.644,20214.01299,1.88297
24797.2,13653,687.52057,48356.25,6606,3,257.536,10764.7007,2.65022
24798.1,13651.2,675.00012,82668.98438,8423,4,234.488,18413.40415,1.73082
24807.3,13650,807.85339,23159.26172,2405,2,297.65,5077.82981,4.77
24803.8,13653.5,1109.79602,493938.8125,891,10,382.213,111868.5217,0.9194
24799.1,13665.4,786.07452,79238.85938,2681,4,397.003,17541.26702,2.67606
24804.9,13663.9,1026.48547,63272.83203,1711,1,368.789,11500.92887,2.60699
24807.2,13661.4,967.20221,110412.6719,1713,2,391.829,18506.34483,2.19315
24802.8,13665.6,673.68439,137188.7188,8201,6,313.97,30826.49744,1.43123
24800.3,13672.1,758.51892,88251.10938,7943,4,239.621,19488.84112,1.72916
24803,13674.4,634.64441,79967.23438,7035,5,457.449,17792.974,2.44327
24809.2,13660.5,648.99255,24025.51953,8287,2,358.657,5211.79693,4.35764
24810.4,13645.6,787.86816,248074.9375,2661,6,430.615,56582.91307,1.28512
24811.3,13656.6,652.85327,46145.27344,7656,2,388.98,10098.33095,2.56834
24811.1,13666.3,646.02045,79163.85938,8216,3,438.613,17627.31984,1.98503
24811.6,13657.4,732.82031,48783.28906,3385,1,420.98,11336.8543,2.628
24819.8,13645.4,1016.24164,877409.6875,1174,18,400.428,197312.7678,0.69373
24820.2,13646.8,625.55243,304120.6563,7977,7,438.289,68030.57135,0.96283
24811.6,13656.9,809.27301,236229.4219,3335,10,296.428,52168.91387,1.21759
24817.2,13659.3,637.7063,19914.28125,5105,1,425.432,4402.36835,4.60219
24814.3,13667,631.65601,19927.59961,7669,1,249.235,4584.75523,3.56657
24820.8,13663,678.2746,76402.40625,9095,3,268.3,17133.26886,1.80484
24820.7,13672.1,1138.19507,210387.4063,500,8,308.252,47036.50093,1.46594
24821.1,13643.7,716.9043,77657.09375,3880,3,319.344,17072.85515,2.07387
24822.8,13645.2,723.81512,59651.41016,5257,3,429.702,13422.98097,2.88352
24824.5,13647.9,584.78839,83626.86719,9200,3,247.837,19103.62111,1.63276
24821.3,13663.6,582.76245,24956.9375,9780,1,278.52,5704.83528,3.05676
24825.6,13655,600.61475,56674.89453,9654,3,284.723,12700.56392,1.98384
24833.6,13657,582.31104,48210.16797,8767,3,364.237,10807.94109,2.57678
24823,13665,658.66888,86061.82813,9081,3,283.7,19693.24289,1.65223
24837.3,13672.8,598.64954,122288.2656,9789,7,407.934,27137.84701,1.54241
24838.3,13665.9,616.93848,47137.07813,8992,2,249.884,10744.80963,2.3077
24843,13660.8,567.88885,135931.6563,9264,6,240.781,31052.54004,1.32721
24844.4,13656.5,599.11267,111966.9219,9486,5,241.994,25405.26932,1.43578
24803.9,13675.5,713.27551,106303.7813,5371,5,413.154,23810.98135,2.03503
24777.2,13679.4,641.5451,19599.92188,3511,1,308.891,4297.54197,4.15178
24772.8,13689.5,814.77283,187330.6719,2811,7,332.219,42363.08465,1.37772
24781.4,13690.1,708.37738,35432.78906,2647,1,209.343,7831.94542,2.67059
24782.5,13676.5,769.56195,381397,3135,16,373.893,85459.30231,1.0673
24786.7,13676.1,720.53345,21562.32813,3930,1,361.896,4895.91764,4.12097
24792.5,13680.8,819.03186,41918.76563,2676,2,402.906,9488.37413,3.49717
24796.8,13679.6,585.86957,31821.81445,9881,2,358.464,7221.47133,3.00975
24802.9,13681,571.59149,43043.59375,8338,2,319.844,9476.08279,2.48424
24791.3,13684.8,744.03809,58581.78906,2891,3,235.138,13030.50579,2.27653
24803.9,13689.1,662.375,44740.25,2672,2,433.828,9819.86273,3.38926
24806.7,13677.5,603.08771,86644.71875,8913,4,430.497,18952.8564,1.92013
24809.8,13678.4,783.2265,637583.625,2601,14,427.451,147110.1944,0.78199
24804.6,13684.2,658.62598,38936.18359,6189,2,431.06,8766.80037,3.24687
24805.1,13689.5,813.16693,36595.3125,3255,2,363.772,8534.39306,3.56619
24808.8,13685.3,945.90808,18779.2168,1506,1,364.134,4321.989,5.23343
24795.7,13691.3,735.15887,14502.43945,2828,1,415.202,3394.77739,6.70586
24785.6,13693.8,619.30341,16801.37891,5027,1,372.755,3807.26475,4.78882
24771.6,13694.8,731.25275,68458.46875,2219,3,301.042,14976.26357,2.2066
24809.5,13696.3,795.55762,38991.96094,2819,2,417.211,9115.98293,3.67661
24809.9,13695.8,576.92401,59778.97656,6417,3,424.406,13341.54141,2.51069
24817.2,13681,827.61987,556011.1875,2553,13,347.52,127080.4453,0.76375
24811,13684.2,611.06592,70904.22656,5691,3,444.448,15816.8931,2.37236
24812.5,13691.7,751.39648,257854.2188,4155,10,210.655,50408.53535,1.12121
24813.2,13683.1,592.27502,22077.125,9948,1,366.464,5037.19975,3.37718
24817.6,13690.4,765.30408,39779.55469,1412,2,391.801,8869.56316,3.69433
24819.7,13683.9,715.63824,156177.0938,3521,6,234.201,35220.32841,1.30164
24819.9,13692.3,762.60522,44188.63672,3206,2,307.821,9985.30628,2.74391
24818.2,13697.9,875.92883,20586.49023,1098,1,337.351,4579.53163,4.84866
24818,13699.1,641.45886,29321.49414,4659,2,190.336,6532.58923,3.22316
24828.1,13696.9,812.03601,76574.30469,2977,4,367.052,17204.3581,2.47547
24824.6,13702.6,624.52246,112689.5625,4675,5,247.453,24511.62615,1.54946
24785,13704.2,636.30109,19502.46289,8490,1,358.361,4283.22455,4.03956
24820.9,13704.2,620.15906,67544.15625,5343,4,256.552,15074.30612,2.06384
24829.8,13686.7,839.95599,608023.5,1844,16,398.497,137794.6066,0.82292
24831.4,13686.6,733.51947,26743.63672,1961,2,287.88,6034.24261,4.04844
24832,13687.9,591.31061,51009.38281,7785,3,427.515,11337.43559,2.67428
24837.5,13685.6,636.35266,9785.65625,5666,1,290.865,2144.19312,7.0878
24841.6,13697,702.2417,19863.53906,4485,1,375.065,4447.52784,4.56559
24835.9,13703.5,692.0564,45834.05078,5971,2,346.977,10132.29008,2.62346
24843.2,13701,694.87195,17140.48242,5108,1,264.497,3682.12903,4.53621
24824.6,13705.7,778.21997,63349.07422,3638,3,201.833,14600.80249,2.04492
24735,13712.7,732.51196,8418.2002,1879,1,175.21,1972.84126,6.92413
24746,13709.6,641.74542,92644.24219,6593,5,308.114,20574.60484,1.79226
24742.3,13711.7,636.6153,65702.39063,5803,3,283.06,14549.63044,2.08516
24748.4,13711.4,639.35211,193538.3438,7701,9,264.864,44378.72191,1.12942
24753.8,13710.9,656.95093,18962.71875,6620,1,288.99,4044.2693,4.04204
24752.5,13712.5,627.83978,265377,5703,11,308.728,58534.38266,1.04516
24746.8,13714.2,638.06934,6588.2666,7231,1,288.627,1498.63586,7.4558
24746.9,13713.5,702.64178,45533.07813,2223,2,271.12,10039.66784,2.63163
24756.7,13716.2,988.08899,9609.88574,625,1,277.892,2189.10872,8.26281
24741.1,13717.1,614.11224,120368.0781,7065,6,259.422,27313.75883,1.46462
24741.3,13731.2,820.20197,48706.375,1965,3,391.962,10907.25996,3.51126
24764.1,13717.3,731.77069,69845.10938,2993,4,353.036,15462.27421,2.52541
24754.1,13734.7,681.67786,153363.2188,6451,8,367.509,34032.09759,1.50706
24754.9,13729.5,694.51294,23114.04688,7350,1,391.966,5131.34513,3.7194
24764,13726.4,658.5271,48755.64844,5298,3,365.584,10867.93022,2.91199
24758.2,13730.7,794.66107,68634.57813,816,3,343.84,8769.85593,3.68987
24759,13729.5,690.50427,36111.51172,3056,2,431.972,8103.75661,3.96926
24752.3,13740.2,719.03021,39486.88281,3696,2,364.633,8772.44309,3.23262
24759.4,13743,589.36426,12179.25,6640,1,379.639,2610.25393,5.82748
24764.2,13737.7,573.10681,37325.52344,7475,2,371.423,8168.9032,2.9482
24764.9,13727.5,711.46014,43578.42578,6158,3,297.337,9618.70271,2.86467
24768.9,13756.6,640.44849,8931.30273,3284,1,306.743,1981.79924,8.16398
24770.8,13740.1,620.05188,35269.36719,7481,2,375.54,7635.14002,3.11114
24813.6,13715.6,567.09589,14456.60254,5397,1,220.714,3334.77647,4.5752
24814.6,13720.5,592.74915,19552.7793,8970,1,411.941,4298.14685,3.98922
24821.7,13707.4,715.01324,60242.60938,4898,3,269.98,13360.84108,2.29267
24839.7,13714.3,561.01984,66717.91406,9838,3,432.188,14811.79895,2.10168
24835.1,13715.5,625.05835,51964.71094,6970,3,307.341,11788.68425,2.43187
24828.1,13724.7,1271.58447,782493.0625,481,17,339.986,175499.7491,0.72157
24820.8,13724.8,603.32452,125102.5625,6174,4,309.71,27386.17914,1.4825
24823.9,13726.9,732.41663,91496.875,3623,4,316.367,20740.42244,2.00229
24840.3,13727.4,783.93597,74517.39844,4233,4,183.224,17301.89518,1.87908
24843.9,13707.9,699.26605,182358.5156,4602,8,354.92,40571.057,1.39307
24846,13708.2,659.5769,89513.22656,5818,4,375.409,19759.05671,1.99719
24777.2,13727.8,715.99225,111040.625,5634,6,352.119,24532.81543,1.81905
24779.3,13730.9,787.0639,97169.05469,5043,4,356.099,22042.84893,1.87123
24776.2,13734.7,646.52313,99688.45313,7500,5,371.914,21937.13503,1.79856
24779.7,13732.5,638.89923,17827.52734,7570,1,382.29,3915.84045,4.46493
24784.5,13734.3,640.30701,30975.50977,3969,2,376.106,7008.71247,3.71881
24795.8,13733.8,592.90381,50292.73047,8145,2,420.591,11072.7709,2.44345
24808.3,13731,609.54498,113186.7031,8401,4,423.545,24917.40698,1.60348
24799,13734.2,587.63409,69741.22656,8477,4,424.804,15324.72921,2.26841
24819.5,13734.7,852.18799,8307.30078,2170,1,156.092,1950.50119,6.61013
24822.4,13736.9,622.86401,8843.39941,8506,1,308.047,2046.43047,6.68506
24821.4,13737.5,981.17084,13270.5293,1734,1,109.257,2802.26916,4.89446
24837.4,13738.2,910.04602,7587.8501,1068,1,166.092,1824.08074,7.7546
24843,13738.3,665.38153,50324.15625,4445,3,224.773,10995.99766,2.43552
24781.3,13740.7,632.17053,366469.3438,7007,9,498.541,81576.23146,0.96972
24814,13741.7,725.78564,140945,3459,6,262.277,30980.24105,1.46403
24804.6,13757.3,718.62048,32658.33984,3261,2,206.766,7163.83012,3.22347
24834.2,13746.1,944.27875,90978.46094,3581,4,151.064,20118.26526,1.67075
24835.8,13750.6,827.69757,37952.37891,3571,2,241.753,8479.24128,2.96318
24814.5,13759.8,822.84949,23234.26953,1587,1,263.282,5053.38151,4.09899
24810.9,13761.9,719.52344,26984.28516,2651,2,260.421,5994.30251,4.06844
24837.8,13744.6,663.35101,294677.1563,4222,10,278.144,64265.07944,0.95351
24839,13739.6,751.19971,31293.42969,4245,2,220.312,6796.71686,3.26478
24844.5,13738.7,711.15747,85754.46094,6055,3,282.935,18795.86936,1.79353
24847.3,13648.8,683.3634,264774.25,7603,8,471.938,60438.52008,1.14338
24848.1,13652.2,705.06647,122003.375,3771,5,362.961,27353.53086,1.72145
24848.7,13662.1,644.25165,112778.9531,8511,5,401.261,24919.84839,1.6494
24855.2,13673.3,595.32404,8621.89941,9574,1,277.043,1826.4417,5.89541
24856.1,13674.7,663.62238,44375.43359,4054,2,335.917,9858.77883,2.70633
24855,13687.7,621.15161,43313.38672,8270,2,447.929,9712.09579,2.75329
24849.8,13691.8,628.28296,35555.08594,7324,2,342.455,7958.3684,3.05654
24857.1,13709.6,1182.77625,65474.79688,518,3,306.504,12922.12806,3.07484
24860.9,13705.8,633.60571,20548.79883,5502,1,423.041,4619.21351,4.55628
24863.2,13699.1,652.39282,22257.25,7646,1,365.783,4987.30401,3.60782
24879.1,13667.4,614.83643,61565.44922,8451,2,367.689,13524.29729,2.03076
24865.7,13681.4,551.31714,9920.89941,9040,1,400.942,2185.60624,6.24249
24889.1,13675.7,753.82391,137732.3281,2896,10,400.133,28471.21498,2.32968
24920.1,13687.8,651.75964,15884.41211,4102,1,443.268,3733.36847,5.83234
24875.8,13691.5,669.91541,30208.92188,3871,2,399.065,6750.47567,4.04688
24908.9,13704.3,1728.48474,55193.10547,113,3,226,12668.67974,3.33932
24866.4,13715.8,621.66107,13151.47363,6150,1,232.151,3039.71937,4.59141
24857.5,13717.3,1126.70679,56621.05078,602,4,283.678,13097.28674,3.27948
24862.7,13725.7,712.11823,65073.58594,3476,3,332.805,14538.96671,2.33483
24866.6,13730.5,768.30975,105206.7891,1816,5,328.927,23543.71096,1.926
24901.7,23295.7,715.8064,11567.71191,544,1,-312.133,2590.7607,8.3412
24891.5,23362.9,769.61768,8534.38184,532,1,-215.301,1815.67057,7.96516
24907.6,23357.6,728.86963,14308.86621,523,1,-305.426,3092.12772,6.37324
24925.3,23377.4,742.25671,12181.01465,526,1,-263.384,2674.91211,6.88387
24944.9,17419.8,627.96942,18416.07031,3158,1,-208.131,4073.1809,4.66852
25125.3,25018.6,529.57782,10301.77637,5512,1,317.274,2187.80376,6.37637
25135.6,25024.4,715.79248,50747.79688,911,3,373.312,11685.03098,3.20006
25142.7,25032.2,772.96539,21401.21094,696,1,335.244,4740.93942,4.55046
25219.1,28482.1,662.85016,85276.72656,2755,3,270.275,18669.30821,1.79676
25196.4,28510.2,856.04291,98995.8125,2544,4,272.346,21948.14416,1.89255
25208.1,28521.4,972.16107,23404.36133,2651,1,307.421,5360.54524,4.24326
25242.9,28567.6,625.03644,143018.3438,5265,6,346.874,31862.87173,1.45257
25240.9,28571.1,634.57513,68816.61719,3526,3,338.357,15199.33738,2.21813
25250.4,28566,850.61456,165589.9531,842,6,395.969,36635.21513,1.73696
25249.2,28571.4,628.40509,18181.82031,4905,1,386.13,4115.55525,4.83195
25251.4,28574.4,845.39441,19420.19531,1844,1,296.497,4357.92283,4.57614
25253.4,28571.9,792.86597,39877.37891,1552,2,358.785,9084.13751,3.39112
25254.7,28565.3,766.53833,67950.46875,1902,3,340.679,15142.05926,2.4153
25265.8,28573.5,719.80939,70302.01563,3220,3,326.807,15600.34658,2.23104
25268.6,28580.4,573.78412,58589.37891,4577,6,143.737,13450.11121,2.45715
25280.5,28557.6,962.65326,31263.27148,752,2,284.523,6969.05628,4.10026
25282.5,28563.2,803.91217,118103.3047,1286,4,233.016,25879.76705,1.59509
25297.1,28556.1,711.70288,49582.86719,2399,2,191.533,11086.12204,2.37076
25304.8,28561.4,686.21497,122447,3292,5,281.735,27403.62963,1.54558
25292.1,28562.4,1040.396,59132.27734,755,2,287.537,13137.62742,2.55525
25305.6,28563.4,686.77136,33868,5322,1,306.1,7503.11896,2.80371
25286.8,28576,656.12964,40249.46484,5915,1,426.671,9111.0268,2.74945
25299.3,28564.7,790.38934,157214.2813,3258,6,176.769,35584.40463,1.35136
25302.1,28566.1,618.18579,281741.5625,4181,9,286.845,62697.78018,0.93721
25302.7,28568.9,665.83179,43529.61719,4685,3,151.526,9917.62728,2.82779
25293,28579.2,690.13525,105309.5703,2701,4,240.33,23212.44982,1.62077
25259,28580.4,568.59406,11914.20898,3144,1,299.884,2647.09191,6.3247
25155.6,29223.1,631.87671,9610.08203,2191,1,-8.50114,2111.62045,5.77106
25267,28582.6,588.07751,23321.57422,5213,2,362.756,5175.55687,4.44711
25288.9,28582.1,691.07678,115039.5703,3104,5,345.924,25858.00321,1.76359
25296.2,28582.1,703.77844,36177.50781,3666,2,351.702,8149.02561,3.41656
25272.7,28583.4,829.49121,46438.35156,716,2,398.344,10458.59594,3.43609
25273.4,28584.9,653.31641,55309.85156,3731,2,358.719,12247.98503,2.43412
25277.5,28584,721.18945,27770.36914,2162,1,358.936,6147.65018,3.76707
25276.2,28588.9,614.59668,160428.6875,4106,6,348.297,35668.76075,1.39805
25270.6,28611.9,763.5733,10642.93555,1464,1,347.538,2472.42987,8.19589
25266.8,28628.6,1099.6781,16911.26758,221,1,300.35,3645.70658,5.81218
